Key,Values
NineJack:TenFourEight,0.0019607844296842813,0.998039186000824
NineJack:TenFourFive,0.0058823530562222,0.9941176176071167
NineJack:TenFourKing,0.00390625,0.99609375
NineJack:TenFourQueen,0,1
NineJack:TenFourSeven,0.004347825888544321,0.9956521987915039
NineJack:TenFourSix,0.0021645021624863148,0.9978355169296265
NineJack:TenFourThree,0.05714285746216774,0.9428571462631226
NineJack:TenFourTwo,0.05648535490036011,0.9435146450996399
NineJack:TenKing,0.5,0.5
NineJack:TenKingAce,0.5,0.5
NineJack:TenKingEight,0.5,0.5
NineJack:TenKingFive,0.5,0.5
NineJack:TenKingFour,0.5,0.5
NineJack:TenKingQueen,0.5,0.5
NineJack:TenKingSeven,0.5,0.5
NineJack:TenKingSix,0.5,0.5
NineJack:TenKingThree,0.5,0.5
NineJack:TenKingTwo,0.5,0.5
NineJack:TenQueen,0.5,0.5
NineJack:TenQueenAce,0,1
NineJack:TenQueenEight,0,1
NineJack:TenQueenFive,0,1
NineJack:TenQueenFour,0.004210681654512882,0.9957892894744873
NineJack:TenQueenKing,0.0045004249550402164,0.9954995512962341
NineJack:TenQueenSeven,0.007694481872022152,0.9923055171966553
NineJack:TenQueenSix,0,1
NineJack:TenQueenThree,0.0043817805126309395,0.9956182241439819
NineJack:TenQueenTwo,0,1
NineJack:TenSeven,0.5,0.5
NineJack:TenSevenAce,0.004587155766785145,0.9954128265380859
NineJack:TenSevenEight,0.001681312802247703,0.9983186721801758
NineJack:TenSevenFive,0.0020517250522971153,0.9979482889175415
NineJack:TenSevenFour,0.028169013559818268,0.9718309640884399
NineJack:TenSevenKing,0.005908619146794081,0.9940913915634155
NineJack:TenSevenQueen,0.005537459161132574,0.9944625496864319
NineJack:TenSevenSix,0.06314700096845627,0.9368529915809631
NineJack:TenSevenThree,0,1
NineJack:TenSevenTwo,0,1
NineJack:TenSix,0.5,0.5
NineJack:TenSixAce,0.0042553190141916275,0.9957447052001953
NineJack:TenSixEight,0.015021459199488163,0.9849785566329956
NineJack:TenSixFive,0.04751131311058998,0.9524886608123779
NineJack:TenSixFour,0.0020408162381500006,0.9979591965675354
NineJack:TenSixKing,0,1
NineJack:TenSixQueen,0.0022421525791287422,0.9977578520774841
NineJack:TenSixSeven,0,1
NineJack:TenSixThree,0.019480518996715546,0.9805194735527039
NineJack:TenSixTwo,0.002336448524147272,0.9976635575294495
NineJack:TenThree,0.5,0.5
NineJack:TenThreeAce,0.002971768146380782,0.9970282316207886
NineJack:TenThreeEight,0,1
NineJack:TenThreeFive,0.002808988792821765,0.9971910119056702
NineJack:TenThreeFour,0.0031250000465661287,0.996874988079071
NineJack:TenThreeKing,0.008333333767950535,0.9916666746139526
NineJack:TenThreeQueen,0.002222222276031971,0.9977777600288391
NineJack:TenThreeSeven,0.007704160176217556,0.9922958612442017
NineJack:TenThreeSix,0.002739726100116968,0.9972602725028992
NineJack:TenThreeTwo,0.5,0.5
NineJack:TenTwo,0.5,0.5
NineJack:TenTwoAce,0,1
NineJack:TenTwoEight,0.0021186440717428923,0.9978813529014587
NineJack:TenTwoFive,0.012500000186264515,0.987500011920929
NineJack:TenTwoFour,0.0021645021624863148,0.9978355169296265
NineJack:TenTwoKing,0,1
NineJack:TenTwoQueen,0.003432494355365634,0.9965674877166748
NineJack:TenTwoSeven,0.0021186440717428923,0.9978813529014587
NineJack:TenTwoSix,0.0019607844296842813,0.998039186000824
NineJack:TenTwoThree,0.030364371836185455,0.9696356058120728
NineJack:ThreeAce,0.5,0.5
NineJack:ThreeAceEight,0.5,0.5
NineJack:ThreeAceFive,0.5,0.5
NineJack:ThreeAceFour,0.5,0.5
NineJack:ThreeAceKing,0.5,0.5
NineJack:ThreeAceQueen,0.5,0.5
NineJack:ThreeAceSeven,0.5,0.5
NineJack:ThreeAceSix,0.5,0.5
NineJack:ThreeAceTen,0.5,0.5
NineJack:ThreeAceTwo,0.5,0.5
NineJack:ThreeEight,0.5,0.5
NineJack:ThreeEightAce,0.5,0.5
NineJack:ThreeEightFive,0.5,0.5
NineJack:ThreeEightFour,0.5,0.5
NineJack:ThreeEightKing,0.5,0.5
NineJack:ThreeEightQueen,0.5,0.5
NineJack:ThreeEightSeven,0.5,0.5
NineJack:ThreeEightSix,0.5,0.5
NineJack:ThreeEightTen,0.9970802664756775,0.002919707912951708
NineJack:ThreeEightTwo,0.5,0.5
NineJack:ThreeFive,0.5,0.5
NineJack:ThreeFiveAce,0.5,0.5
NineJack:ThreeFiveEight,0.5,0.5
NineJack:ThreeFiveFour,0.5,0.5
NineJack:ThreeFiveKing,0.5,0.5
NineJack:ThreeFiveQueen,0.5,0.5
NineJack:ThreeFiveSeven,0.5,0.5
NineJack:ThreeFiveSix,0.5,0.5
NineJack:ThreeFiveTen,1,0
NineJack:ThreeFiveTwo,0.5,0.5
NineJack:ThreeFour,0.5,0.5
NineJack:ThreeFourAce,0.5,0.5
NineJack:ThreeFourEight,0.5,0.5
NineJack:ThreeFourFive,0.5,0.5
NineJack:ThreeFourKing,0.5,0.5
NineJack:ThreeFourQueen,0.5,0.5
NineJack:ThreeFourSeven,0.5,0.5
NineJack:ThreeFourSix,0.5,0.5
NineJack:ThreeFourTen,0.973557710647583,0.026442307978868484
NineJack:ThreeFourTwo,0.5,0.5
NineJack:ThreeKing,0.5,0.5
NineJack:ThreeKingAce,0.5,0.5
NineJack:ThreeKingEight,0.5,0.5
NineJack:ThreeKingFive,0.5,0.5
NineJack:ThreeKingFour,0.5,0.5
NineJack:ThreeKingQueen,0.5,0.5
NineJack:ThreeKingSeven,0.5,0.5
NineJack:ThreeKingSix,0.5,0.5
NineJack:ThreeKingTen,0.5,0.5
NineJack:ThreeKingTwo,0.5,0.5
NineJack:ThreeQueen,0.5,0.5
NineJack:ThreeQueenAce,0.5,0.5
NineJack:ThreeQueenEight,0.5,0.5
NineJack:ThreeQueenFive,0.5,0.5
NineJack:ThreeQueenFour,0.5,0.5
NineJack:ThreeQueenKing,0.5,0.5
NineJack:ThreeQueenSeven,0.5,0.5
NineJack:ThreeQueenSix,0.5,0.5
NineJack:ThreeQueenTen,0.5,0.5
NineJack:ThreeQueenTwo,0.5,0.5
NineJack:ThreeSeven,0.5,0.5
NineJack:ThreeSevenAce,0.5,0.5
NineJack:ThreeSevenEight,0.5,0.5
NineJack:ThreeSevenFive,0.5,0.5
NineJack:ThreeSevenFour,0.5,0.5
NineJack:ThreeSevenKing,0.5,0.5
NineJack:ThreeSevenQueen,0.5,0.5
NineJack:ThreeSevenSix,0.5,0.5
NineJack:ThreeSevenTen,1,0
NineJack:ThreeSevenTwo,0.5,0.5
NineJack:ThreeSix,0.5,0.5
NineJack:ThreeSixAce,0.5,0.5
NineJack:ThreeSixEight,0.5,0.5
NineJack:ThreeSixFive,0.5,0.5
NineJack:ThreeSixFour,0.5,0.5
NineJack:ThreeSixKing,0.5,0.5
NineJack:ThreeSixQueen,0.5,0.5
NineJack:ThreeSixSeven,0.5,0.5
NineJack:ThreeSixTen,0.9805194735527039,0.019480518996715546
NineJack:ThreeSixTwo,0.5,0.5
NineJack:ThreeTen,0.5,0.5
NineJack:ThreeTenAce,0.5,0.5
NineJack:ThreeTenEight,0.5,0.5
NineJack:ThreeTenFive,0.5,0.5
NineJack:ThreeTenFour,0.5,0.5
NineJack:ThreeTenKing,0.5,0.5
NineJack:ThreeTenQueen,0.5,0.5
NineJack:ThreeTenSeven,0.5,0.5
NineJack:ThreeTenSix,0.5,0.5
NineJack:ThreeTenTwo,0.5,0.5
NineJack:ThreeTwo,0.5,0.5
NineJack:ThreeTwoAce,0.5,0.5
NineJack:ThreeTwoEight,0.5,0.5
NineJack:ThreeTwoFive,0.5,0.5
NineJack:ThreeTwoFour,0.5,0.5
NineJack:ThreeTwoKing,0.5,0.5
NineJack:ThreeTwoQueen,0.5,0.5
NineJack:ThreeTwoSeven,0.5,0.5
NineJack:ThreeTwoSix,0.5,0.5
NineJack:ThreeTwoTen,0.9972936511039734,0.002706359839066863
NineJack:TwoAce,0.5,0.5
NineJack:TwoAceEight,0.5,0.5
NineJack:TwoAceFive,0.5,0.5
NineJack:TwoAceFour,0.5,0.5
NineJack:TwoAceKing,0.5,0.5
NineJack:TwoAceQueen,0.5,0.5
NineJack:TwoAceSeven,0.5,0.5
NineJack:TwoAceSix,0.5,0.5
NineJack:TwoAceTen,0.5,0.5
NineJack:TwoAceThree,0.5,0.5
NineJack:TwoEight,0.5,0.5
NineJack:TwoEightAce,0.5,0.5
NineJack:TwoEightFive,0.5,0.5
NineJack:TwoEightFour,0.5,0.5
NineJack:TwoEightKing,0.5,0.5
NineJack:TwoEightQueen,0.5,0.5
NineJack:TwoEightSeven,0.5,0.5
NineJack:TwoEightSix,0.5,0.5
NineJack:TwoEightTen,0.9944367408752441,0.005563282407820225
NineJack:TwoEightThree,0.5,0.5
NineJack:TwoFive,0.5,0.5
NineJack:TwoFiveAce,0.5,0.5
NineJack:TwoFiveEight,0.5,0.5
NineJack:TwoFiveFour,0.5,0.5
NineJack:TwoFiveKing,0.5,0.5
NineJack:TwoFiveQueen,0.5,0.5
NineJack:TwoFiveSeven,0.5,0.5
NineJack:TwoFiveSix,0.5,0.5
NineJack:TwoFiveTen,1,0
NineJack:TwoFiveThree,0.5,0.5
NineJack:TwoFour,0.5,0.5
NineJack:TwoFourAce,0.5,0.5
NineJack:TwoFourEight,0.5,0.5
NineJack:TwoFourFive,0.5,0.5
NineJack:TwoFourKing,0.5,0.5
NineJack:TwoFourQueen,0.5,0.5
NineJack:TwoFourSeven,0.5,0.5
NineJack:TwoFourSix,0.5,0.5
NineJack:TwoFourTen,0.9804195761680603,0.0195804201066494
NineJack:TwoFourThree,0.5,0.5
NineJack:TwoKing,0.5,0.5
NineJack:TwoKingAce,0.5,0.5
NineJack:TwoKingEight,0.5,0.5
NineJack:TwoKingFive,0.5,0.5
NineJack:TwoKingFour,0.5,0.5
NineJack:TwoKingQueen,0.5,0.5
NineJack:TwoKingSeven,0.5,0.5
NineJack:TwoKingSix,0.5,0.5
NineJack:TwoKingTen,0.5,0.5
NineJack:TwoKingThree,0.5,0.5
NineJack:TwoQueen,0.5,0.5
NineJack:TwoQueenAce,0.5,0.5
NineJack:TwoQueenEight,0.5,0.5
NineJack:TwoQueenFive,0.5,0.5
NineJack:TwoQueenFour,0.5,0.5
NineJack:TwoQueenKing,0.5,0.5
NineJack:TwoQueenSeven,0.5,0.5
NineJack:TwoQueenSix,0.5,0.5
NineJack:TwoQueenTen,0.5,0.5
NineJack:TwoQueenThree,0.5,0.5
NineJack:TwoSeven,0.5,0.5
NineJack:TwoSevenAce,0.5,0.5
NineJack:TwoSevenEight,0.5,0.5
NineJack:TwoSevenFive,0.5,0.5
NineJack:TwoSevenFour,0.5,0.5
NineJack:TwoSevenKing,0.5,0.5
NineJack:TwoSevenQueen,0.5,0.5
NineJack:TwoSevenSix,0.5,0.5
NineJack:TwoSevenTen,1,0
NineJack:TwoSevenThree,0.5,0.5
NineJack:TwoSix,0.5,0.5
NineJack:TwoSixAce,0.5,0.5
NineJack:TwoSixEight,0.5,0.5
NineJack:TwoSixFive,0.5,0.5
NineJack:TwoSixFour,0.5,0.5
NineJack:TwoSixKing,0.5,0.5
NineJack:TwoSixQueen,0.5,0.5
NineJack:TwoSixSeven,0.5,0.5
NineJack:TwoSixTen,1,0
NineJack:TwoSixThree,0.5,0.5
NineJack:TwoTen,0.5,0.5
NineJack:TwoTenAce,0.5,0.5
NineJack:TwoTenEight,0.5,0.5
NineJack:TwoTenFive,0.5,0.5
NineJack:TwoTenFour,0.5,0.5
NineJack:TwoTenKing,0.5,0.5
NineJack:TwoTenQueen,0.5,0.5
NineJack:TwoTenSeven,0.5,0.5
NineJack:TwoTenSix,0.5,0.5
NineJack:TwoTenThree,0.5,0.5
NineJack:TwoThree,0.5,0.5
NineJack:TwoThreeAce,0.5,0.5
NineJack:TwoThreeEight,0.5,0.5
NineJack:TwoThreeFive,0.5,0.5
NineJack:TwoThreeFour,0.5,0.5
NineJack:TwoThreeKing,0.5,0.5
NineJack:TwoThreeQueen,0.5,0.5
NineJack:TwoThreeSeven,0.5,0.5
NineJack:TwoThreeSix,0.5,0.5
NineJack:TwoThreeTen,0.5,0.5
NineJackAce:,0,0,1
NineJackAce:Eight,0.9952293038368225,0.003539550583809614,0.0012311480240896344
NineJackAce:Five,0.9886327385902405,0.007845020852982998,0.003522254293784499
NineJackAce:Four,0.9897766709327698,0.01022334024310112,0
NineJackAce:King,0.9977183938026428,0.002281616674736142,0
NineJackAce:Queen,0.982627809047699,0.017372194677591324,0
NineJackAce:Seven,0.9968701601028442,0.0018860399723052979,0.001243781065568328
NineJackAce:Six,1,0,0
NineJackAce:Ten,1,0,0
NineJackAce:Three,1,0,0
NineJackAce:Two,0.9844401478767395,0.01427654828876257,0.0012832852080464363
NineJackKing:,0,0.9969863295555115,0.003013699548318982
NineJackKing:Ace,0.9364644885063171,0.06353548914194107,0
NineJackKing:Eight,0.3343623876571655,0.6640929579734802,0.0015446400502696633
NineJackKing:Five,0.9872183203697205,0.009418096393346786,0.003363605821505189
NineJackKing:Four,0.9913259148597717,0.004337050952017307,0.004337050952017307
NineJackKing:Queen,0.9896225929260254,0.010377396829426289,0
NineJackKing:Seven,0.9961722493171692,0.001913875574246049,0.001913875574246049
NineJackKing:Six,0.9839743375778198,0.013782051391899586,0.0022435898426920176
NineJackKing:Ten,1,0,0
NineJackKing:Three,0.8504352569580078,0.13998620212078094,0.009578543715178967
NineJackKing:Two,0.9795728921890259,0.01021355576813221,0.01021355576813221
NineJackQueen:,0,0.9982171058654785,0.0017828975105658174
NineJackQueen:Ace,0.9322302937507629,0.00876875501126051,0.05900093913078308
NineJackQueen:Eight,0.2507684528827667,0.7492315769195557,0
NineJackQueen:Five,0.9937047362327576,0.0031476235017180443,0.0031476235017180443
NineJackQueen:Four,0.9046692848205566,0.047665368765592575,0.047665368765592575
NineJackQueen:King,0.9987075924873352,0,0.0012924071634188294
NineJackQueen:Seven,0.9944393038749695,0.0027803522534668446,0.0027803522534668446
NineJackQueen:Six,0.9869024157524109,0.006548788398504257,0.006548788398504257
NineJackQueen:Ten,0.0717812180519104,0.7681179642677307,0.1601008176803589
NineJackQueen:Three,0.9539393782615662,0.023030303418636322,0.023030303418636322
NineJackQueen:Two,0.9967948794364929,0.0016025641234591603,0.0016025641234591603
NineKing:AceEight,0,1
NineKing:AceEightFive,0.5,0.5
NineKing:AceEightFour,0.5,0.5
NineKing:AceEightJack,0.9964454770088196,0.0035545022692531347
NineKing:AceEightQueen,1,0
NineKing:AceEightSeven,0.5,0.5
NineKing:AceEightSix,0.5,0.5
NineKing:AceEightTen,1,0
NineKing:AceEightThree,0.5,0.5
NineKing:AceEightTwo,0.5,0.5
NineKing:AceFive,0.0020000000949949026,0.9980000257492065
NineKing:AceFiveEight,0.5,0.5
NineKing:AceFiveFour,0.5,0.5
NineKing:AceFiveJack,0.9979591965675354,0.0020408162381500006
NineKing:AceFiveQueen,0.9981549978256226,0.0018450184725224972
NineKing:AceFiveSeven,0.5,0.5
NineKing:AceFiveSix,0.5,0.5
NineKing:AceFiveTen,0.998031497001648,0.0019685039296746254
NineKing:AceFiveThree,0.5,0.5
NineKing:AceFiveTwo,0.5,0.5
NineKing:AceFour,0,1
NineKing:AceFourEight,0.5,0.5
NineKing:AceFourFive,0.5,0.5
NineKing:AceFourJack,0.9979838728904724,0.002016128972172737
NineKing:AceFourQueen,1,0
NineKing:AceFourSeven,0.5,0.5
NineKing:AceFourSix,0.5,0.5
NineKing:AceFourTen,0.9978166222572327,0.0021834061481058598
NineKing:AceFourThree,0.5,0.5
NineKing:AceFourTwo,0.5,0.5
NineKing:AceJack,0,1
NineKing:AceJackEight,0.5,0.5
NineKing:AceJackFive,0.5,0.5
NineKing:AceJackFour,0.5,0.5
NineKing:AceJackQueen,0.9861161708831787,0.013883857056498528
NineKing:AceJackSeven,0.5,0.5
NineKing:AceJackSix,0.5,0.5
NineKing:AceJackTen,0.9729459285736084,0.027054069563746452
NineKing:AceJackThree,0.5,0.5
NineKing:AceJackTwo,0.5,0.5
NineKing:AceQueen,0.014526710845530033,0.9854732751846313
NineKing:AceQueenEight,0.5,0.5
NineKing:AceQueenFive,0.5,0.5
NineKing:AceQueenFour,0.5,0.5
NineKing:AceQueenJack,0.5,0.5
NineKing:AceQueenSeven,0.5,0.5
NineKing:AceQueenSix,0.5,0.5
NineKing:AceQueenTen,0.5,0.5
NineKing:AceQueenThree,0.5,0.5
NineKing:AceQueenTwo,0.5,0.5
NineKing:AceSeven,0,1
NineKing:AceSevenEight,0.5,0.5
NineKing:AceSevenFive,0.5,0.5
NineKing:AceSevenFour,0.5,0.5
NineKing:AceSevenJack,0.996503472328186,0.003496503457427025
NineKing:AceSevenQueen,1,0
NineKing:AceSevenSix,0.5,0.5
NineKing:AceSevenTen,0.9989690780639648,0.0010309278732165694
NineKing:AceSevenThree,0.5,0.5
NineKing:AceSevenTwo,0.5,0.5
NineKing:AceSix,0,1
NineKing:AceSixEight,0.5,0.5
NineKing:AceSixFive,0.5,0.5
NineKing:AceSixFour,0.5,0.5
NineKing:AceSixJack,0.997863233089447,0.0021367522422224283
NineKing:AceSixQueen,0.9979591965675354,0.0020408162381500006
NineKing:AceSixSeven,0.5,0.5
NineKing:AceSixTen,0.9954545497894287,0.004545454401522875
NineKing:AceSixThree,0.5,0.5
NineKing:AceSixTwo,0.5,0.5
NineKing:AceTen,0,1
NineKing:AceTenEight,0.5,0.5
NineKing:AceTenFive,0.5,0.5
NineKing:AceTenFour,0.5,0.5
NineKing:AceTenJack,1,0
NineKing:AceTenQueen,0.9959016442298889,0.004098360426723957
NineKing:AceTenSeven,0.5,0.5
NineKing:AceTenSix,0.5,0.5
NineKing:AceTenThree,0.5,0.5
NineKing:AceTenTwo,0.5,0.5
NineKing:AceThree,0,1
NineKing:AceThreeEight,0.5,0.5
NineKing:AceThreeFive,0.5,0.5
NineKing:AceThreeFour,0.5,0.5
NineKing:AceThreeJack,0.9979674816131592,0.0020325202494859695
NineKing:AceThreeQueen,0.9970802664756775,0.002919707912951708
NineKing:AceThreeSeven,0.5,0.5
NineKing:AceThreeSix,0.5,0.5
NineKing:AceThreeTen,1,0
NineKing:AceThreeTwo,0.5,0.5
NineKing:AceTwo,0,1
NineKing:AceTwoEight,0.5,0.5
NineKing:AceTwoFive,0.5,0.5
NineKing:AceTwoFour,0.5,0.5
NineKing:AceTwoJack,1,0
NineKing:AceTwoQueen,0.9979507923126221,0.0020491802133619785
NineKing:AceTwoSeven,0.5,0.5
NineKing:AceTwoSix,0.5,0.5
NineKing:AceTwoTen,0.9858871102333069,0.01411290280520916
NineKing:AceTwoThree,0.5,0.5
NineKing:EightAce,0,1
NineKing:EightAceFive,0.5,0.5
NineKing:EightAceFour,0.5,0.5
NineKing:EightAceJack,0.5,0.5
NineKing:EightAceQueen,0.5,0.5
NineKing:EightAceSeven,0.5,0.5
NineKing:EightAceSix,0.5,0.5
NineKing:EightAceTen,0.5,0.5
NineKing:EightAceThree,0.5,0.5
NineKing:EightAceTwo,0.5,0.5
NineKing:EightFive,0.0012087348150089383,0.9987912774085999
NineKing:EightFiveAce,0.5,0.5
NineKing:EightFiveFour,0.5,0.5
NineKing:EightFiveJack,1,0
NineKing:EightFiveQueen,0.9987037181854248,0.00129628402646631
NineKing:EightFiveSeven,0.5,0.5
NineKing:EightFiveSix,0.5,0.5
NineKing:EightFiveTen,0.9864285588264465,0.013571428135037422
NineKing:EightFiveThree,0.5,0.5
NineKing:EightFiveTwo,0.5,0.5
NineKing:EightFour,0,1
NineKing:EightFourAce,0.5,0.5
NineKing:EightFourFive,0.5,0.5
NineKing:EightFourJack,1,0
NineKing:EightFourQueen,0.995708167552948,0.004291845485568047
NineKing:EightFourSeven,0.5,0.5
NineKing:EightFourSix,0.5,0.5
NineKing:EightFourTen,0.9937238693237305,0.0062761506997048855
NineKing:EightFourThree,0.5,0.5
NineKing:EightFourTwo,0.5,0.5
NineKing:EightJack,0,1
NineKing:EightJackAce,0.5,0.5
NineKing:EightJackFive,0.5,0.5
NineKing:EightJackFour,0.5,0.5
NineKing:EightJackQueen,1,0
NineKing:EightJackSeven,0.5,0.5
NineKing:EightJackSix,0.5,0.5
NineKing:EightJackTen,0.9973228573799133,0.002677117707207799
NineKing:EightJackThree,0.5,0.5
NineKing:EightJackTwo,0.5,0.5
NineKing:EightQueen,0,1
NineKing:EightQueenAce,0.5,0.5
NineKing:EightQueenFive,0.5,0.5
NineKing:EightQueenFour,0.5,0.5
NineKing:EightQueenJack,0.5,0.5
NineKing:EightQueenSeven,0.5,0.5
NineKing:EightQueenSix,0.5,0.5
NineKing:EightQueenTen,0.5,0.5
NineKing:EightQueenThree,0.5,0.5
NineKing:EightQueenTwo,0.5,0.5
NineKing:EightSeven,0,1
NineKing:EightSevenAce,0.5,0.5
NineKing:EightSevenFive,0.5,0.5
NineKing:EightSevenFour,0.5,0.5
NineKing:EightSevenJack,0.995555579662323,0.004444444552063942
NineKing:EightSevenQueen,0.9986263513565063,0.0013736264081671834
NineKing:EightSevenSix,0.5,0.5
NineKing:EightSevenTen,0.9979838728904724,0.002016128972172737
NineKing:EightSevenThree,0.5,0.5
NineKing:EightSevenTwo,0.5,0.5
NineKing:EightSix,0,1
NineKing:EightSixAce,0.5,0.5
NineKing:EightSixFive,0.5,0.5
NineKing:EightSixFour,0.5,0.5
NineKing:EightSixJack,0.9958333373069763,0.004166666883975267
NineKing:EightSixQueen,0.9933333396911621,0.006666666828095913
NineKing:EightSixSeven,0.5,0.5
NineKing:EightSixTen,0.9952606558799744,0.004739336669445038
NineKing:EightSixThree,0.5,0.5
NineKing:EightSixTwo,0.5,0.5
NineKing:EightTen,0,1
NineKing:EightTenAce,0.5,0.5
NineKing:EightTenFive,0.5,0.5
NineKing:EightTenFour,0.5,0.5
NineKing:EightTenJack,1,0
NineKing:EightTenQueen,1,0
NineKing:EightTenSeven,0.5,0.5
NineKing:EightTenSix,0.5,0.5
NineKing:EightTenThree,0.5,0.5
NineKing:EightTenTwo,0.5,0.5
NineKing:EightThree,0.002216941677033901,0.9977830648422241
NineKing:EightThreeAce,0.5,0.5
NineKing:EightThreeFive,0.5,0.5
NineKing:EightThreeFour,0.5,0.5
NineKing:EightThreeJack,0.9979154467582703,0.002084574196487665
NineKing:EightThreeQueen,1,0
NineKing:EightThreeSeven,0.5,0.5
NineKing:EightThreeSix,0.5,0.5
NineKing:EightThreeTen,0.9937192797660828,0.006280720699578524
NineKing:EightThreeTwo,0.5,0.5
NineKing:EightTwo,0,1
NineKing:EightTwoAce,0.5,0.5
NineKing:EightTwoFive,0.5,0.5
NineKing:EightTwoFour,0.5,0.5
NineKing:EightTwoJack,0.995555579662323,0.004444444552063942
NineKing:EightTwoQueen,1,0
NineKing:EightTwoSeven,0.5,0.5
NineKing:EightTwoSix,0.5,0.5
NineKing:EightTwoTen,0.997890293598175,0.002109704539179802
NineKing:EightTwoThree,0.5,0.5
NineKing:FiveAce,0.5,0.5
NineKing:FiveAceEight,0.5,0.5
NineKing:FiveAceFour,0.5,0.5
NineKing:FiveAceJack,0.5,0.5
NineKing:FiveAceQueen,0.5,0.5
NineKing:FiveAceSeven,0.5,0.5
NineKing:FiveAceSix,0.5,0.5
NineKing:FiveAceTen,0.5,0.5
NineKing:FiveAceThree,0.5,0.5
NineKing:FiveAceTwo,0.5,0.5
NineKing:FiveEight,0.5,0.5
NineKing:FiveEightAce,0.5,0.5
NineKing:FiveEightFour,0.5,0.5
NineKing:FiveEightJack,0.9977777600288391,0.002222222276031971
NineKing:FiveEightQueen,1,0
NineKing:FiveEightSeven,0.5,0.5
NineKing:FiveEightSix,0.5,0.5
NineKing:FiveEightTen,0.9976851940155029,0.002314814832061529
NineKing:FiveEightThree,0.5,0.5
NineKing:FiveEightTwo,0.5,0.5
NineKing:FiveFour,0.5,0.5
NineKing:FiveFourAce,0.5,0.5
NineKing:FiveFourEight,0.5,0.5
NineKing:FiveFourJack,1,0
NineKing:FiveFourQueen,0.9854771494865417,0.014522821642458439
NineKing:FiveFourSeven,0.5,0.5
NineKing:FiveFourSix,0.5,0.5
NineKing:FiveFourTen,0.9842342138290405,0.01576576568186283
NineKing:FiveFourThree,0.5,0.5
NineKing:FiveFourTwo,0.5,0.5
NineKing:FiveJack,0.5,0.5
NineKing:FiveJackAce,0.5,0.5
NineKing:FiveJackEight,0.5,0.5
NineKing:FiveJackFour,0.5,0.5
NineKing:FiveJackQueen,0.9230769276618958,0.07692307978868484
NineKing:FiveJackSeven,0.5,0.5
NineKing:FiveJackSix,0.5,0.5
NineKing:FiveJackTen,0.5,0.5
NineKing:FiveJackThree,0.5,0.5
NineKing:FiveJackTwo,0.5,0.5
NineKing:FiveQueen,0.5,0.5
NineKing:FiveQueenAce,0.5,0.5
NineKing:FiveQueenEight,0.5,0.5
NineKing:FiveQueenFour,0.5,0.5
NineKing:FiveQueenJack,0.5,0.5
NineKing:FiveQueenSeven,0.5,0.5
NineKing:FiveQueenSix,0.5,0.5
NineKing:FiveQueenTen,0.5,0.5
NineKing:FiveQueenThree,0.5,0.5
NineKing:FiveQueenTwo,0.5,0.5
NineKing:FiveSeven,0.5,0.5
NineKing:FiveSevenAce,0.5,0.5
NineKing:FiveSevenEight,0.5,0.5
NineKing:FiveSevenFour,0.5,0.5
NineKing:FiveSevenJack,0.9984756112098694,0.0015243901871144772
NineKing:FiveSevenQueen,1,0
NineKing:FiveSevenSix,0.5,0.5
NineKing:FiveSevenTen,0.9922535419464111,0.007746479008346796
NineKing:FiveSevenThree,0.5,0.5
NineKing:FiveSevenTwo,0.5,0.5
NineKing:FiveSix,0.5,0.5
NineKing:FiveSixAce,0.5,0.5
NineKing:FiveSixEight,0.5,0.5
NineKing:FiveSixFour,0.5,0.5
NineKing:FiveSixJack,0.994140625,0.005859375
NineKing:FiveSixQueen,0.951127827167511,0.04887218028306961
NineKing:FiveSixSeven,0.5,0.5
NineKing:FiveSixTen,1,0
NineKing:FiveSixThree,0.5,0.5
NineKing:FiveSixTwo,0.5,0.5
NineKing:FiveTen,0.5,0.5
NineKing:FiveTenAce,0.5,0.5
NineKing:FiveTenEight,0.5,0.5
NineKing:FiveTenFour,0.5,0.5
NineKing:FiveTenJack,0.9985915422439575,0.001408450654707849
NineKing:FiveTenQueen,0.9977678656578064,0.0022321429569274187
NineKing:FiveTenSeven,0.5,0.5
NineKing:FiveTenSix,0.5,0.5
NineKing:FiveTenThree,0.5,0.5
NineKing:FiveTenTwo,0.5,0.5
NineKing:FiveThree,0.5,0.5
NineKing:FiveThreeAce,0.5,0.5
NineKing:FiveThreeEight,0.5,0.5
NineKing:FiveThreeFour,0.5,0.5
NineKing:FiveThreeJack,0.9971181750297546,0.0028818442951887846
NineKing:FiveThreeQueen,0.9953703880310059,0.004629629664123058
NineKing:FiveThreeSeven,0.5,0.5
NineKing:FiveThreeSix,0.5,0.5
NineKing:FiveThreeTen,0.9888392686843872,0.01116071455180645
NineKing:FiveThreeTwo,0.5,0.5
NineKing:FiveTwo,0.5,0.5
NineKing:FiveTwoAce,0.5,0.5
NineKing:FiveTwoEight,0.5,0.5
NineKing:FiveTwoFour,0.5,0.5
NineKing:FiveTwoJack,0.9955157041549683,0.0044843051582574844
NineKing:FiveTwoQueen,0.9913793206214905,0.008620689623057842
NineKing:FiveTwoSeven,0.5,0.5
NineKing:FiveTwoSix,0.5,0.5
NineKing:FiveTwoTen,0.9836065769195557,0.016393441706895828
NineKing:FiveTwoThree,0.5,0.5
NineKing:FourAce,0.5,0.5
NineKing:FourAceEight,0.5,0.5
NineKing:FourAceFive,0.5,0.5
NineKing:FourAceJack,0.5,0.5
